site_no	3335000.0
Mean Flow	866.4724567258028
Peak Flow	10387.4
Median Flow	429.08
Coeff Var	148.8175921910175
Skew	3.971325973242729
Tqmean	0.26369458791825734
R-B Index	0.2711247243425914
7Q	108.92371428571427
3xMedian	63.36
site_no	3331500.0
Mean Flow	955.7706391196949
Peak Flow	4896.0
Median Flow	706.51
Coeff Var	82.96229088563904
Skew	1.9487372789733646
Tqmean	0.3611403548169772
R-B Index	0.09039780427730498
7Q	223.98857142857145
3xMedian	35.14
